,SC_GED,SC_GED,SC_GED,SC_GED,SC_SUM,SC_SUM,SC_SUM,SC_SUM,SC_AL,SC_AL,SC_AL,SC_AL,K_KMEANS,K_KMEANS,K_KMEANS,K_KMEANS,Layer0,Layer0,Layer0,Layer1,Layer1,Layer1,Layer2,Layer2,Layer2,SC_SR,SC_SR,SC_SR
,purity,nmi,ri,time,purity,nmi,ri,time,purity,nmi,ri,time,time,purity,nmi,ri,purity,nmi,ri,purity,nmi,ri,purity,nmi,ri,purity,nmi,ri
Cora,0.560488346281909,0.1224988824772444,0.5669157725983475,117.2233383655548,0.5227524972253053,0.0091801269126552,0.3960660993957331,0.3659899234771728,0.5260821309655938,0.0180066578694128,0.3958441238130472,0.3819985389709472,0.8215479850769043,0.704772475027747,0.4266065129210654,0.6395289184856332,0.5227524972253053,0.006992535311583,0.407648292021211,0.609322974472808,0.2368368427204429,0.523628067579233,0.5205327413984462,0.0048314715903933,0.4009643605870021,0.5837957824639289,0.23814207794863526,0.60020964360587
AUCS,0.8888888888888888,0.8802256085304119,0.9503843466107617,2.317211627960205,0.8333333333333334,0.8569328471032953,0.9245283018867924,0.226999282836914,0.8333333333333334,0.8569328471032953,0.9245283018867924,0.2059996128082275,0.050999641418457,0.9444444444444444,0.9079447154803412,0.96575821104123,0.8703703703703703,0.8487366366147662,0.9371069182389936,0.5,0.4126474678805283,0.7246680642907058,0.6296296296296297,0.5372155724248029,0.7924528301886793,0.9444444444444444,0.9054334578385913,0.9622641509433962
MIT,0.5777777777777777,0.3131533580872444,0.6534332084893882,6.102213621139526,0.4777777777777778,0.221916899720405,0.5298377028714107,0.258380651473999,0.4777777777777778,0.2197103718768058,0.5288389513108614,0.2470002174377441,0.0505092144012451,0.5888888888888889,0.3020542174536503,0.5710362047440699,0.5777777777777777,0.361076868382135,0.6816479400749064,0.5,0.1805008976682029,0.4142322097378277,0.5888888888888889,0.2959209362688182,0.6481897627965044,0.43333333333333335,0.20151416167773886,0.6249687890137329
