,SC_GED,SC_GED,SC_GED,SC_GED,SC_SUM,SC_SUM,SC_SUM,SC_SUM,SC_AL,SC_AL,SC_AL,SC_AL,K_KMEANS,K_KMEANS,K_KMEANS,K_KMEANS
,purity,nmi,ri,time,purity,nmi,ri,time,purity,nmi,ri,time,purity,nmi,ri,time
Cora,0.562708102108768,0.1258324155188322,0.5696781354051055,236.629905462265,0.5227524972253053,0.0091801269126552,0.3960660993957331,0.347996711730957,0.5260821309655938,0.0180066578694128,0.3958441238130472,0.3605096340179443,0.704772475027747,0.4266065129210654,0.6395289184856332,0.7286510467529297
AUCS,0.8888888888888888,0.8802256085304119,0.9503843466107617,4.78164529800415,0.8333333333333334,0.8569328471032953,0.9245283018867924,0.1879990100860595,0.8333333333333334,0.8569328471032953,0.9245283018867924,0.1909985542297363,0.9444444444444444,0.9079447154803413,0.9657582110412299,0.06400060653686523
MIT,0.4666666666666667,0.1731667066375976,0.6247191011235955,14.964240789413452,0.4777777777777778,0.221916899720405,0.5298377028714107,0.2279989719390869,0.4777777777777778,0.2197103718768058,0.5288389513108614,0.2119977474212646,0.5888888888888889,0.3020542174536503,0.5710362047440699,0.05500006675720215
