,SC_GED,SC_GED,SC_GED,SC_GED,SC_SUM,SC_SUM,SC_SUM,SC_SUM,SC_AL,SC_AL,SC_AL,SC_AL,K_KMEANS,K_KMEANS,K_KMEANS,K_KMEANS
,purity,nmi,ri,time,purity,nmi,ri,time,purity,nmi,ri,time,purity,nmi,ri,time
Cora,0.5693673695893452,0.102080225289628,0.4357528671846097,86.21884989738464,0.5227524972253053,0.00918012691265528,0.3960660993957331,0.3769874572753906,0.5260821309655938,0.018006657869412898,0.39584412381304723,0.37399816513061523,0.5260821309655938,0.018006657869412898,0.39584412381304723,0.37199997901916504
AUCS,0.5925925925925926,0.6399680196375491,0.8162124388539483,1.7345259189605713,0.8333333333333334,0.8569328471032953,0.9245283018867925,0.21399998664855957,0.8333333333333334,0.8569328471032953,0.9245283018867925,0.22900080680847168,0.8333333333333334,0.8569328471032953,0.9245283018867925,0.227003812789917
MIT,0.4666666666666667,0.14208971811989807,0.6352059925093633,5.75351095199585,0.4777777777777778,0.22191689972040501,0.5298377028714107,0.22500014305114746,0.4777777777777778,0.2197103718768058,0.5288389513108614,0.22800064086914062,0.4777777777777778,0.2197103718768058,0.5288389513108614,0.21899867057800293
